[ 2012-10-23T09:38:40+08:00 ] /yconfig/ | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000906s ]
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  account_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 15 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: isConnect 196c657f8b82048b1beeb0f9599f5fdc.php 第 51 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 106 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: moduleList 196c657f8b82048b1beeb0f9599f5fdc.php 第 212 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 279 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000807s ]
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000077s ]
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000065s ]
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000072s ]
[ 2012-10-23T17:29:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000788s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = 18 ) LIMIT 1  [ RunTime:0.000385s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000257s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000128s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000190s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000924s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000240s ]
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 106 行.
[ 2012-10-23T17:30:35+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | NOTIC: [8] Undefined variable: moduleList 196c657f8b82048b1beeb0f9599f5fdc.php 第 212 行.
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000882s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000068s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000492s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000217s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000117s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000176s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000977s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000090s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000353s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000161s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000264s ]
[ 2012-10-23T17:30:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000250s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000797s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000230s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000330s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000183s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000121s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000190s ]
[ 2012-10-23T17:31:09+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001055s ]
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000085s ]
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000435s ]
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000090s ]
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000070s ]
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000087s ]
[ 2012-10-23T17:31:13+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000853s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/ | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000070s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000481s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001159s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  account_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 15 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: isConnect 196c657f8b82048b1beeb0f9599f5fdc.php 第 51 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 106 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: moduleList 196c657f8b82048b1beeb0f9599f5fdc.php 第 212 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 279 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000914s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000092s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000057s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000068s ]
[ 2012-10-23T17:31:19+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000747s ]
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000068s ]
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000333s ]
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000156s ]
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000107s ]
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000074s ]
[ 2012-10-23T17:31:21+08:00 ] /yconfig/index.php/Account/edit/id/18 | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 279 行.
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001264s ]
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000088s ]
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000479s ]
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000091s ]
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000074s ]
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000086s ]
[ 2012-10-23T17:31:23+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000906s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000109s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000604s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000095s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000066s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000083s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000861s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000091s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000335s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000065s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000086s ]
[ 2012-10-23T17:31:51+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000067s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000859s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000073s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000381s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000074s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000058s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000078s ]
[ 2012-10-23T17:31:57+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001119s ]
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000070s ]
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000432s ]
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000073s ]
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000065s ]
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000065s ]
[ 2012-10-23T17:32:08+08:00 ] /yconfig/index.php/Account/edit/id/18 | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 279 行.
[ 2012-10-23T17:32:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001058s ]
[ 2012-10-23T17:32:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000270s ]
[ 2012-10-23T17:32:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000338s ]
[ 2012-10-23T17:32:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000139s ]
[ 2012-10-23T17:32:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000071s ]
[ 2012-10-23T17:32:42+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test1 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000066s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000899s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000068s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000363s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000210s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000116s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000184s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000746s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000070s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000358s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000056s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000068s ]
[ 2012-10-23T17:32:44+08:00 ] /yconfig/index.php/Account/edit/id/18/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000069s ]
[ 2012-10-23T17:32:53+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000731s ]
[ 2012-10-23T17:32:53+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000065s ]
[ 2012-10-23T17:32:53+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000369s ]
[ 2012-10-23T17:32:53+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000123s ]
